日期,收盘,
2008-05-09,1349.50 ,
2008-05-12,1335.00 ,
2008-05-13,1374.50 ,
2008-05-14,1371.00 ,
2008-05-15,1347.50 ,
2008-05-16,1378.00 ,
2008-05-19,1333.00 ,
2008-05-20,1331.50 ,
2008-05-21,1349.00 ,
2008-05-22,1324.75 ,
2008-05-23,1368.00 ,
2008-05-27,1347.75 ,
2008-05-28,1372.75 ,
2008-05-29,1322.75 ,
2008-05-30,1363.50 ,
2008-06-02,1365.50 ,
2008-06-03,1359.50 ,
2008-06-04,1389.00 ,
2008-06-05,1452.00 ,
2008-06-06,1457.50 ,
2008-06-09,1452.00 ,
2008-06-10,1446.50 ,
2008-06-11,1516.50 ,
2008-06-12,1536.50 ,
2008-06-13,1560.00 ,
2008-06-16,1534.00 ,
2008-06-17,1558.00 ,
2008-06-18,1556.00 ,
2008-06-19,1545.50 ,
2008-06-20,1532.50 ,
2008-06-23,1515.00 ,
2008-06-24,1501.00 ,
2008-06-25,1537.50 ,
2008-06-26,1574.25 ,
2008-06-27,1581.50 ,
2008-06-30,1605.00 ,
2008-07-01,1628.00 ,
2008-07-02,1645.75 ,
2008-07-03,1658.00 ,
2008-07-07,1589.00 ,
2008-07-08,1561.00 ,
2008-07-09,1578.00 ,
2008-07-10,1609.50 ,
2008-07-11,1630.50 ,
2008-07-14,1595.00 ,
2008-07-15,1542.00 ,
2008-07-16,1573.00 ,
2008-07-17,1521.00 ,
2008-07-18,1470.00 ,
2008-07-21,1409.50 ,
2008-07-22,1416.75 ,
2008-07-23,1394.25 ,
2008-07-24,1385.00 ,
2008-07-25,1398.75 ,
2008-07-28,1400.25 ,
2008-07-29,1384.25 ,
2008-07-30,1394.00 ,
2008-07-31,1395.75 ,
2008-08-01,1357.75 ,
2008-08-04,1287.00 ,
2008-08-05,1262.50 ,
2008-08-06,1220.50 ,
2008-08-07,1243.00 ,
2008-08-08,1199.00 ,
2008-08-11,1215.00 ,
2008-08-12,1220.00 ,
2008-08-13,1270.00 ,
2008-08-14,1245.50 ,
2008-08-15,1211.50 ,
2008-08-18,1279.00 ,
2008-08-19,1267.00 ,
2008-08-20,1293.75 ,
2008-08-21,1341.00 ,
2008-08-22,1321.00 ,
2008-08-25,1339.25 ,
2008-08-26,1337.50 ,
2008-08-27,1348.00 ,
2008-08-28,1332.50 ,
2008-08-29,1332.00 ,
2008-09-02,1301.50 ,
2008-09-03,1251.00 ,
2008-09-04,1234.00 ,
2008-09-05,1180.00 ,
2008-09-08,1194.50 ,
2008-09-09,1209.00 ,
2008-09-10,1181.50 ,
2008-09-11,1216.00 ,
2008-09-12,1490.00 ,
2008-09-15,1179.00 ,
2008-09-16,1124.00 ,
2008-09-17,1139.00 ,
2008-09-18,1116.00 ,
2008-09-19,1143.50 ,
2008-09-22,1205.00 ,
2008-09-23,1187.00 ,
2008-09-24,1187.00 ,
2008-09-25,1183.00 ,
2008-09-26,1164.00 ,
2008-09-29,1094.00 ,
2008-09-30,1045.00 ,
2008-10-01,1053.00 ,
2008-10-02,1004.00 ,
2008-10-03,992.00 ,
2008-10-06,922.00 ,
2008-10-07,926.00 ,
2008-10-08,964.00 ,
2008-10-09,980.00 ,
2008-10-10,910.00 ,
2008-10-13,928.00 ,
2008-10-14,896.00 ,
2008-10-15,858.00 ,
2008-10-16,867.00 ,
2008-10-17,894.00 ,
2008-10-20,929.00 ,
2008-10-21,908.00 ,
2008-10-22,859.00 ,
2008-10-23,884.50 ,
2008-10-24,863.75 ,
2008-10-27,893.00 ,
2008-10-28,878.75 ,
2008-10-29,937.25 ,
2008-10-30,934.00 ,
2008-10-31,925.25 ,
2008-11-03,928.25 ,
2008-11-04,949.50 ,
2008-11-05,894.75 ,
2008-11-06,899.50 ,
2008-11-07,911.75 ,
2008-11-10,940.00 ,
2008-11-11,908.00 ,
2008-11-12,885.25 ,
2008-11-13,887.00 ,
2008-11-14,878.00 ,
2008-11-17,906.50 ,
2008-11-18,902.00 ,
2008-11-19,897.00 ,
2008-11-20,856.00 ,
2008-11-21,840.00 ,
2008-11-24,884.00 ,
2008-11-25,883.00 ,
2008-11-26,886.00 ,
2008-11-28,883.00 ,
2008-12-01,846.00 ,
2008-12-02,827.00 ,
2008-12-03,830.00 ,
2008-12-04,811.00 ,
2008-12-05,783.50 ,
2008-12-08,820.50 ,
2008-12-09,813.00 ,
2008-12-10,829.50 ,
2008-12-11,856.50 ,
2008-12-12,854.00 ,
2008-12-15,846.00 ,
2008-12-16,858.50 ,
2008-12-17,864.00 ,
2008-12-18,869.50 ,
2008-12-19,868.25 ,
2008-12-22,886.50 ,
2008-12-23,901.00 ,
2008-12-24,915.75 ,
2008-12-26,951.75 ,
2008-12-29,938.50 ,
2008-12-30,945.75 ,
2008-12-31,972.25 ,
2009-01-02,970.00 ,
2009-01-05,983.75 ,
2009-01-06,1014.25 ,
2009-01-07,990.00 ,
2009-01-08,989.00 ,
2009-01-09,1037.50 ,
2009-01-12,954.00 ,
2009-01-13,969.50 ,
2009-01-14,978.00 ,
2009-01-15,994.50 ,
2009-01-16,1020.00 ,
2009-01-20,992.00 ,
2009-01-21,1020.50 ,
2009-01-22,1012.00 ,
2009-01-23,1009.00 ,
2009-01-26,1009.00 ,
2009-01-27,976.00 ,
2009-01-28,982.50 ,
2009-01-29,970.50 ,
2009-01-30,980.00 ,
2009-02-02,959.50 ,
2009-02-03,946.00 ,
2009-02-04,949.50 ,
2009-02-05,980.00 ,
2009-02-06,1001.00 ,
2009-02-09,1002.00 ,
2009-02-10,994.00 ,
2009-02-11,978.00 ,
2009-02-12,968.50 ,
2009-02-13,955.50 ,
2009-02-17,903.00 ,
2009-02-18,887.50 ,
2009-02-19,884.50 ,
2009-02-20,862.50 ,
2009-02-23,872.75 ,
2009-02-24,881.00 ,
2009-02-25,878.00 ,
2009-02-26,869.25 ,
2009-02-27,874.50 ,
2009-03-02,848.50 ,
2009-03-03,863.00 ,
2009-03-04,875.50 ,
2009-03-05,862.50 ,
2009-03-06,879.00 ,
2009-03-09,881.00 ,
2009-03-10,889.00 ,
2009-03-11,875.00 ,
2009-03-12,899.00 ,
2009-03-13,882.50 ,
2009-03-16,911.00 ,
2009-03-17,913.00 ,
2009-03-18,915.00 ,
2009-03-19,940.50 ,
2009-03-20,952.00 ,
2009-03-23,955.50 ,
2009-03-24,967.00 ,
2009-03-25,951.00 ,
2009-03-26,944.00 ,
2009-03-27,917.00 ,
2009-03-30,904.50 ,
2009-03-31,952.00 ,
2009-04-01,952.00 ,
2009-04-02,977.00 ,
2009-04-03,995.50 ,
2009-04-06,994.00 ,
2009-04-07,989.50 ,
2009-04-08,1006.00 ,
2009-04-09,1007.00 ,
2009-04-13,1021.50 ,
2009-04-14,1036.00 ,
2009-04-15,1035.00 ,
2009-04-16,1058.50 ,
2009-04-17,1051.00 ,
2009-04-20,1018.50 ,
2009-04-21,1038.00 ,
2009-04-22,1046.00 ,
2009-04-23,1037.75 ,
2009-04-24,1040.25 ,
2009-04-27,1004.75 ,
2009-04-28,989.50 ,
2009-04-29,1034.00 ,
2009-04-30,1070.00 ,
2009-05-01,1102.00 ,
2009-05-04,1115.25 ,
2009-05-05,1116.00 ,
2009-05-06,1135.00 ,
2009-05-07,1119.00 ,
2009-05-08,1134.00 ,
2009-05-11,1130.00 ,
2009-05-12,1137.50 ,
2009-05-13,1150.00 ,
2009-05-14,1166.00 ,
2009-05-15,1130.50 ,
2009-05-18,1146.50 ,
2009-05-19,1162.00 ,
2009-05-20,1169.00 ,
2009-05-21,1175.00 ,
2009-05-22,1166.00 ,
2009-05-26,1185.50 ,
2009-05-27,1187.00 ,
2009-05-28,1179.00 ,
2009-05-29,1184.00 ,
2009-06-01,1218.50 ,
2009-06-02,1209.00 ,
2009-06-03,1182.00 ,
2009-06-04,1230.00 ,
2009-06-05,1225.50 ,
2009-06-08,1232.50 ,
2009-06-09,1243.50 ,
2009-06-10,1246.00 ,
2009-06-11,1274.75 ,
2009-06-12,1245.50 ,
2009-06-15,1197.00 ,
2009-06-16,1201.25 ,
2009-06-17,1206.25 ,
2009-06-18,1213.75 ,
2009-06-19,1179.00 ,
2009-06-22,1151.50 ,
2009-06-23,1179.00 ,
2009-06-24,1185.00 ,
2009-06-25,1196.00 ,
2009-06-26,1201.00 ,
2009-06-29,1215.00 ,
2009-06-30,1226.25 ,
2009-07-01,1258.50 ,
2009-07-02,1243.00 ,
2009-07-06,1200.00 ,
2009-07-07,1133.50 ,
2009-07-08,1084.00 ,
2009-07-09,1110.50 ,
2009-07-10,1128.25 ,
2009-07-13,1091.50 ,
2009-07-14,1074.00 ,
2009-07-15,1020.50 ,
2009-07-16,976.00 ,
2009-07-17,1009.50 ,
2009-07-20,1033.00 ,
2009-07-21,1014.50 ,
2009-07-22,1018.50 ,
2009-07-23,1023.50 ,
2009-07-24,1021.00 ,
2009-07-27,1021.25 ,
2009-07-28,1054.50 ,
2009-07-29,1057.50 ,
2009-07-30,1128.25 ,
2009-07-31,1134.00 ,
2009-08-03,1173.50 ,
2009-08-04,1165.00 ,
2009-08-05,1175.00 ,
2009-08-06,1170.50 ,
2009-08-07,1184.50 ,
2009-08-10,1170.50 ,
2009-08-11,1216.50 ,
2009-08-12,1216.00 ,
2009-08-13,1187.25 ,
2009-08-14,1100.00 ,
2009-08-17,988.00 ,
2009-08-18,995.50 ,
2009-08-19,997.00 ,
2009-08-20,999.25 ,
2009-08-21,1023.00 ,
2009-08-24,1080.00 ,
2009-08-25,1091.00 ,
2009-08-26,1090.50 ,
2009-08-27,1114.25 ,
2009-08-28,1135.75 ,
2009-08-31,1100.00 ,
2009-09-01,1014.00 ,
2009-09-02,1009.25 ,
2009-09-03,982.00 ,
2009-09-04,961.00 ,
2009-09-08,969.00 ,
2009-09-09,961.50 ,
2009-09-10,973.50 ,
2009-09-11,984.50 ,
2009-09-14,925.00 ,
2009-09-15,960.00 ,
2009-09-16,950.50 ,
2009-09-17,953.00 ,
2009-09-18,941.00 ,
2009-09-21,913.50 ,
2009-09-22,922.00 ,
2009-09-23,920.50 ,
2009-09-24,919.50 ,
2009-09-25,926.00 ,
2009-09-28,919.50 ,
2009-09-29,917.00 ,
2009-09-30,927.00 ,
2009-10-01,918.00 ,
2009-10-02,885.00 ,
2009-10-05,885.00 ,
2009-10-06,910.00 ,
2009-10-07,912.00 ,
2009-10-08,936.00 ,
2009-10-09,964.00 ,
2009-10-12,999.00 ,
2009-10-13,993.00 ,
2009-10-14,994.00 ,
2009-10-15,983.00 ,
2009-10-16,977.50 ,
2009-10-19,996.25 ,
2009-10-20,982.50 ,
2009-10-21,1008.50 ,
2009-10-22,1005.50 ,
2009-10-23,1006.00 ,
2009-10-26,986.50 ,
2009-10-27,973.50 ,
2009-10-28,968.50 ,
2009-10-29,985.50 ,
2009-10-30,978.00 ,
2009-11-02,997.50 ,
2009-11-03,1006.75 ,
2009-11-04,995.50 ,
2009-11-05,967.00 ,
2009-11-06,948.00 ,
2009-11-09,964.25 ,
2009-11-10,961.50 ,
2009-11-11,963.75 ,
2009-11-12,982.25 ,
2009-11-13,984.00 ,
2009-11-16,1010.00 ,
2009-11-17,1029.50 ,
2009-11-18,1027.00 ,
2009-11-19,1039.00 ,
2009-11-20,1044.50 ,
2009-11-23,1045.00 ,
2009-11-24,1051.25 ,
2009-11-25,1047.75 ,
2009-11-27,1053.75 ,
2009-11-30,1060.75 ,
2009-12-01,1054.50 ,
2009-12-02,1041.00 ,
2009-12-03,1045.75 ,
2009-12-04,1045.25 ,
2009-12-07,1060.50 ,
2009-12-08,1037.50 ,
2009-12-09,1021.25 ,
2009-12-10,1021.50 ,
2009-12-11,1034.25 ,
2009-12-14,1051.75 ,
2009-12-15,1053.00 ,
2009-12-16,1054.50 ,
2009-12-17,1029.50 ,
2009-12-18,1011.75 ,
2009-12-21,1008.25 ,
2009-12-22,991.50 ,
2009-12-23,1005.75 ,
2009-12-24,1001.25 ,
2009-12-28,1025.50 ,
2009-12-29,1030.00 ,
2009-12-30,1039.25 ,
2009-12-31,1040.00 ,
2010-01-04,1049.50 ,
2010-01-05,1057.00 ,
2010-01-06,1025.00 ,
2010-01-07,1011.50 ,
2010-01-08,1013.25 ,
2010-01-11,999.50 ,
2010-01-12,967.75 ,
2010-01-13,983.25 ,
2010-01-14,967.50 ,
2010-01-15,973.75 ,
2010-01-19,962.00 ,
2010-01-20,956.00 ,
2010-01-21,946.00 ,
2010-01-22,950.00 ,
2010-01-25,940.25 ,
2010-01-26,943.00 ,
2010-01-27,931.25 ,
2010-01-28,934.00 ,
2010-01-29,915.50 ,
2010-02-01,907.00 ,
2010-02-02,923.75 ,
2010-02-03,915.00 ,
2010-02-04,914.50 ,
2010-02-05,916.25 ,
2010-02-08,933.25 ,
2010-02-09,923.50 ,
2010-02-10,945.75 ,
2010-02-11,937.00 ,
2010-02-12,946.25 ,
2010-02-16,962.50 ,
2010-02-17,952.00 ,
2010-02-18,937.50 ,
2010-02-19,945.50 ,
2010-02-22,965.50 ,
2010-02-23,957.75 ,
2010-02-24,948.75 ,
2010-02-25,942.00 ,
2010-02-26,951.75 ,
2010-03-01,950.25 ,
2010-03-02,953.75 ,
2010-03-03,944.00 ,
2010-03-04,933.25 ,
2010-03-05,936.00 ,
2010-03-08,938.00 ,
2010-03-09,940.00 ,
2010-03-10,945.50 ,
2010-03-11,928.50 ,
2010-03-12,926.00 ,
2010-03-16,936.50 ,
2010-03-17,947.00 ,
2010-03-18,958.50 ,
2010-03-19,961.25 ,
2010-03-22,967.00 ,
2010-03-23,960.75 ,
2010-03-24,961.25 ,
2010-03-25,946.75 ,
2010-03-26,953.75 ,
2010-03-29,965.00 ,
2010-03-30,970.75 ,
2010-03-31,944.50 ,
2010-04-01,942.00 ,
2010-04-05,933.00 ,
2010-04-06,944.50 ,
2010-04-07,953.00 ,
2010-04-08,948.50 ,
2010-04-09,953.25 ,
2010-04-12,955.25 ,
2010-04-13,969.75 ,
2010-04-14,967.00 ,
2010-04-15,981.00 ,
2010-04-16,981.75 ,
2010-04-19,979.25 ,
2010-04-20,987.00 ,
2010-04-21,993.75 ,
2010-04-22,1003.75 ,
2010-04-23,997.75 ,
2010-04-26,999.75 ,
2010-04-27,986.50 ,
2010-04-28,984.00 ,
2010-04-29,990.25 ,
2010-04-30,989.50 ,
2010-05-03,975.75 ,
2010-05-04,983.00 ,
2010-05-05,969.50 ,
2010-05-06,949.25 ,
2010-05-07,952.25 ,
2010-05-10,953.00 ,
2010-05-11,961.00 ,
2010-05-12,962.00 ,
2010-05-13,958.00 ,
2010-05-14,947.50 ,
2010-05-17,944.25 ,
2010-05-18,942.00 ,
2010-05-19,944.00 ,
2010-05-20,946.25 ,
2010-05-21,941.25 ,
2010-05-24,939.00 ,
2010-05-25,935.50 ,
2010-05-26,942.00 ,
2010-05-27,948.75 ,
2010-05-28,941.75 ,
2010-06-01,932.00 ,
2010-06-02,937.50 ,
2010-06-03,951.75 ,
2010-06-04,936.00 ,
2010-06-07,934.75 ,
2010-06-08,926.75 ,
2010-06-09,942.00 ,
2010-06-10,936.50 ,
2010-06-11,944.75 ,
2010-06-14,951.25 ,
2010-06-15,953.50 ,
2010-06-16,953.50 ,
2010-06-17,955.25 ,
2010-06-18,960.25 ,
2010-06-21,965.00 ,
2010-06-22,962.00 ,
2010-06-23,963.75 ,
2010-06-24,958.25 ,
2010-06-25,958.75 ,
2010-06-28,956.50 ,
2010-06-29,951.25 ,
2010-06-30,953.50 ,
2010-07-01,954.50 ,
2010-07-02,965.00 ,
2010-07-06,971.00 ,
2010-07-07,987.50 ,
2010-07-08,1011.75 ,
2010-07-09,1014.00 ,
2010-07-12,1030.00 ,
2010-07-13,1027.75 ,
2010-07-14,1037.00 ,
2010-07-15,1018.00 ,
2010-07-16,1021.00 ,
2010-07-19,1008.00 ,
2010-07-20,1010.75 ,
2010-07-21,1010.75 ,
2010-07-22,1015.75 ,
2010-07-23,1018.00 ,
2010-07-26,995.75 ,
2010-07-27,1000.00 ,
2010-07-28,1014.75 ,
2010-07-29,1034.00 ,
2010-07-30,1053.00 ,
2010-08-02,1054.00 ,
2010-08-03,1055.50 ,
2010-08-04,1051.00 ,
2010-08-05,1048.25 ,
2010-08-06,1059.25 ,
2010-08-09,1047.00 ,
2010-08-10,1043.25 ,
2010-08-11,1045.00 ,
2010-08-12,1061.75 ,
2010-08-13,1052.75 ,
2010-08-16,1036.25 ,
2010-08-17,1039.50 ,
2010-08-18,1036.75 ,
2010-08-19,1014.75 ,
2010-08-20,1008.25 ,
2010-08-23,1006.75 ,
2010-08-24,1001.50 ,
2010-08-25,1004.25 ,
2010-08-26,1014.50 ,
2010-08-27,1022.75 ,
2010-08-30,1005.75 ,
2010-08-31,1011.75 ,
2010-09-01,1007.25 ,
2010-09-02,1013.75 ,
2010-09-03,1029.50 ,
2010-09-07,1041.00 ,
2010-09-08,1030.75 ,
2010-09-09,1037.25 ,
2010-09-10,1024.50 ,
2010-09-13,1026.75 ,
2010-09-14,1024.75 ,
2010-09-15,1043.25 ,
2010-09-16,1047.25 ,
2010-09-17,1069.50 ,
2010-09-20,1092.00 ,
2010-09-21,1084.50 ,
2010-09-22,1093.50 ,
2010-09-23,1094.25 ,
2010-09-24,1124.25 ,
2010-09-27,1129.00 ,
2010-09-28,1102.75 ,
2010-09-29,1104.25 ,
2010-09-30,1102.00 ,
2010-10-01,1056.00 ,
2010-10-04,1053.75 ,
2010-10-05,1071.25 ,
2010-10-06,1066.00 ,
2010-10-07,1079.75 ,
2010-10-08,1135.00 ,
2010-10-11,1168.75 ,
2010-10-12,1174.50 ,
2010-10-13,1189.00 ,
2010-10-14,1203.00 ,
2010-10-15,1184.75 ,
2010-10-18,1190.00 ,
2010-10-19,1189.25 ,
2010-10-20,1215.75 ,
2010-10-21,1210.25 ,
2010-10-22,1199.00 ,
2010-10-25,1211.50 ,
2010-10-26,1208.75 ,
2010-10-27,1223.00 ,
2010-10-28,1219.75 ,
2010-10-29,1222.25 ,
2010-11-01,1230.25 ,
2010-11-02,1224.25 ,
2010-11-03,1236.75 ,
2010-11-04,1275.75 ,
2010-11-05,1272.00 ,
2010-11-08,1270.25 ,
2010-11-09,1312.75 ,
2010-11-10,1324.50 ,
2010-11-11,1294.75 ,
2010-11-12,1261.50 ,
2010-11-15,1281.00 ,
2010-11-16,1180.50 ,
2010-11-17,1219.00 ,
2010-11-18,1232.75 ,
2010-11-19,1201.25 ,
2010-11-22,1230.50 ,
2010-11-23,1242.25 ,
2010-11-24,1252.25 ,
2010-11-26,1239.00 ,
2010-11-29,1232.00 ,
2010-11-30,1247.50 ,
2010-12-01,1278.00 ,
2010-12-02,1283.00 ,
2010-12-03,1300.00 ,
2010-12-06,1289.50 ,
2010-12-07,1271.00 ,
2010-12-08,1292.50 ,
2010-12-09,1284.00 ,
2010-12-10,1272.25 ,
2010-12-13,1303.75 ,
2010-12-14,1301.75 ,
2010-12-15,1297.25 ,
2010-12-16,1297.50 ,
2010-12-17,1298.75 ,
2010-12-20,1313.75 ,
2010-12-21,1326.00 ,
2010-12-22,1334.25 ,
2010-12-23,1350.50 ,
2010-12-27,1378.50 ,
2010-12-28,1369.50 ,
2010-12-29,1361.50 ,
2010-12-30,1375.00 ,
2010-12-31,1393.75 ,
2011-01-03,1377.25 ,
2011-01-04,1359.25 ,
2011-01-05,1389.25 ,
2011-01-06,1369.50 ,
2011-01-07,1356.25 ,
2011-01-10,1375.00 ,
2011-01-11,1364.50 ,
2011-01-12,1412.00 ,
2011-01-13,1415.00 ,
2011-01-14,1403.25 ,
2011-01-18,1425.50 ,
2011-01-19,1418.50 ,
2011-01-20,1415.75 ,
2011-01-21,1412.50 ,
2011-01-24,1403.75 ,
2011-01-25,1371.00 ,
2011-01-26,1391.50 ,
2011-01-27,1397.75 ,
2011-01-28,1401.00 ,
2011-01-31,1412.50 ,
2011-02-01,1444.50 ,
2011-02-02,1443.50 ,
2011-02-03,1436.50 ,
2011-02-04,1434.00 ,
2011-02-07,1427.25 ,
2011-02-08,1437.00 ,
2011-02-09,1448.75 ,
2011-02-10,1438.25 ,
2011-02-11,1416.50 ,
2011-02-14,1408.00 ,
2011-02-15,1368.00 ,
2011-02-16,1369.25 ,
2011-02-17,1397.75 ,
2011-02-18,1363.50 ,
2011-02-22,1307.25 ,
2011-02-23,1312.00 ,
2011-02-24,1318.25 ,
2011-02-25,1362.25 ,
2011-02-28,1359.00 ,
2011-03-01,1375.00 ,
2011-03-02,1387.75 ,
2011-03-03,1400.00 ,
2011-03-04,1406.75 ,
2011-03-07,1381.75 ,
2011-03-08,1374.50 ,
2011-03-09,1342.25 ,
2011-03-10,1339.00 ,
2011-03-11,1325.50 ,
2011-03-14,1329.25 ,
2011-03-15,1279.50 ,
2011-03-16,1301.50 ,
2011-03-17,1335.00 ,
2011-03-18,1362.50 ,
2011-03-21,1356.00 ,
2011-03-22,1360.50 ,
2011-03-23,1352.75 ,
2011-03-24,1359.50 ,
2011-03-25,1359.25 ,
2011-03-28,1344.25 ,
2011-03-29,1363.00 ,
2011-03-30,1371.75 ,
2011-03-31,1404.50 ,
2011-04-01,1395.25 ,
2011-04-04,1387.25 ,
2011-04-05,1382.75 ,
2011-04-06,1383.00 ,
2011-04-07,1370.50 ,
2011-04-08,1391.75 ,
2011-04-11,1366.00 ,
2011-04-12,1337.50 ,
2011-04-13,1337.25 ,
2011-04-14,1336.75 ,
2011-04-15,1331.50 ,
2011-04-18,1342.00 ,
2011-04-19,1349.50 ,
2011-04-20,1357.25 ,
2011-04-21,1380.25 ,
2011-04-25,1376.50 ,
2011-04-26,1376.00 ,
2011-04-27,1383.50 ,
2011-04-28,1352.75 ,
2011-04-29,1393.75 ,
2011-05-02,1380.00 ,
2011-05-03,1355.25 ,
2011-05-04,1354.00 ,
2011-05-05,1327.00 ,
2011-05-06,1327.75 ,
2011-05-09,1335.75 ,
2011-05-10,1343.75 ,
2011-05-11,1329.50 ,
2011-05-12,1325.00 ,
2011-05-13,1335.00 ,
2011-05-16,1328.25 ,
2011-05-17,1346.00 ,
2011-05-18,1376.25 ,
2011-05-19,1381.75 ,
2011-05-20,1378.75 ,
2011-05-23,1378.25 ,
2011-05-24,1379.00 ,
2011-05-25,1383.50 ,
2011-05-26,1391.00 ,
2011-05-27,1380.50 ,
2011-05-31,1382.50 ,
2011-06-01,1388.50 ,
2011-06-02,1405.75 ,
2011-06-03,1412.00 ,
2011-06-06,1388.25 ,
2011-06-07,1389.75 ,
2011-06-08,1402.00 ,
2011-06-09,1394.25 ,
2011-06-10,1383.00 ,
2011-06-13,1383.00 ,
2011-06-14,1372.25 ,
2011-06-15,1369.75 ,
2011-06-16,1352.25 ,
2011-06-17,1331.25 ,
2011-06-20,1343.00 ,
2011-06-21,1350.00 ,
2011-06-22,1327.75 ,
2011-06-23,1327.75 ,
2011-06-24,1319.25 ,
2011-06-27,1331.00 ,
2011-06-28,1340.00 ,
2011-06-29,1338.50 ,
2011-06-30,1318.00 ,
2011-07-01,1323.50 ,
2011-07-05,1332.75 ,
2011-07-06,1334.25 ,
2011-07-07,1336.50 ,
2011-07-08,1347.75 ,
2011-07-11,1347.00 ,
2011-07-12,1366.25 ,
2011-07-13,1387.00 ,
2011-07-14,1390.25 ,
2011-07-15,1387.00 ,
2011-07-18,1385.00 ,
2011-07-19,1386.00 ,
2011-07-20,1378.25 ,
2011-07-21,1380.25 ,
2011-07-22,1380.25 ,
2011-07-25,1365.50 ,
2011-07-26,1384.75 ,
2011-07-27,1371.75 ,
2011-07-28,1368.75 ,
2011-07-29,1362.50 ,
2011-08-01,1366.00 ,
2011-08-02,1370.00 ,
2011-08-03,1357.50 ,
2011-08-04,1337.50 ,
2011-08-05,1332.75 ,
2011-08-08,1315.50 ,
2011-08-09,1300.75 ,
2011-08-10,1296.00 ,
2011-08-11,1333.75 ,
2011-08-12,1337.00 ,
2011-08-15,1343.50 ,
2011-08-16,1340.00 ,
2011-08-17,1356.75 ,
2011-08-18,1352.00 ,
2011-08-19,1359.75 ,
2011-08-22,1359.75 ,
2011-08-23,1389.50 ,
2011-08-24,1386.50 ,
2011-08-25,1386.00 ,
2011-08-26,1414.75 ,
2011-08-29,1438.00 ,
2011-08-30,1448.75 ,
2011-08-31,1449.00 ,
2011-09-01,1424.75 ,
2011-09-02,1436.00 ,
2011-09-06,1413.50 ,
2011-09-07,1411.00 ,
2011-09-08,1407.25 ,
2011-09-09,1416.50 ,
2011-09-12,1387.50 ,
2011-09-13,1381.25 ,
2011-09-14,1374.00 ,
2011-09-15,1358.75 ,
2011-09-16,1355.50 ,
2011-09-19,1336.00 ,
2011-09-20,1338.00 ,
2011-09-21,1320.50 ,
2011-09-22,1283.00 ,
2011-09-23,1263.50 ,
2011-09-26,1259.75 ,
2011-09-27,1263.00 ,
2011-09-28,1223.50 ,
2011-09-29,1230.00 ,
2011-09-30,1179.00 ,
2011-10-03,1177.50 ,
2011-10-04,1160.00 ,
2011-10-05,1163.75 ,
2011-10-06,1163.75 ,
2011-10-07,1158.25 ,
2011-10-10,1177.50 ,
2011-10-11,1235.50 ,
2011-10-12,1235.50 ,
2011-10-13,1257.00 ,
2011-10-14,1270.00 ,
2011-10-17,1253.00 ,
2011-10-18,1250.75 ,
2011-10-19,1225.00 ,
2011-10-20,1225.00 ,
2011-10-21,1212.25 ,
2011-10-24,1226.75 ,
2011-10-25,1230.75 ,
2011-10-26,1210.00 ,
2011-10-27,1235.40 ,
2011-10-28,1219.40 ,
2011-10-31,1207.50 ,
2011-11-01,1192.25 ,
2011-11-02,1193.50 ,
2011-11-03,1219.25 ,
2011-11-04,1212.50 ,
2011-11-07,1192.25 ,
2011-11-08,1195.25 ,
2011-11-09,1175.75 ,
2011-11-10,1158.00 ,
2011-11-11,1166.00 ,
2011-11-14,1172.00 ,
2011-11-15,1200.25 ,
2011-11-16,1187.75 ,
2011-11-17,1168.25 ,
2011-11-18,1168.25 ,
2011-11-21,1148.00 ,
2011-11-22,1143.25 ,
2011-11-23,1122.50 ,
2011-11-25,1106.50 ,
2011-11-28,1121.00 ,
2011-11-29,1125.00 ,
2011-11-30,1131.25 ,
2011-12-01,1129.40 ,
2011-12-02,1136.00 ,
2011-12-05,1126.40 ,
2011-12-06,1129.50 ,
2011-12-07,1132.40 ,
2011-12-08,1132.40 ,
2011-12-09,1107.00 ,
2011-12-12,1112.40 ,
2011-12-13,1118.40 ,
2011-12-14,1103.40 ,
2011-12-15,1111.75 ,
2011-12-16,1130.20 ,
2011-12-19,1137.00 ,
2011-12-20,1145.00 ,
2011-12-21,1153.75 ,
2011-12-22,1160.60 ,
2011-12-23,1163.40 ,
2011-12-27,1196.60 ,
2011-12-28,1197.60 ,
2011-12-29,1186.60 ,
2011-12-30,1202.40 ,
2012-01-03,1218.25 ,
2012-01-04,1222.00 ,
2012-01-05,1201.00 ,
2012-01-06,1188.40 ,
2012-01-09,1225.20 ,
2012-01-10,1223.20 ,
2012-01-11,1197.60 ,
2012-01-12,1179.40 ,
2012-01-13,1160.20 ,
2012-01-17,1182.60 ,
2012-01-18,1182.40 ,
2012-01-19,1196.40 ,
2012-01-20,1185.40 ,
2012-01-23,1214.40 ,
2012-01-24,1220.00 ,
2012-01-25,1213.40 ,
2012-01-26,1222.40 ,
2012-01-27,1217.60 ,
2012-01-30,1185.20 ,
2012-01-31,1200.40 ,
2012-02-01,1217.00 ,
2012-02-02,1217.00 ,
2012-02-03,1233.00 ,
2012-02-06,1234.20 ,
2012-02-07,1232.00 ,
2012-02-08,1230.60 ,
2012-02-09,1228.00 ,
2012-02-10,1228.40 ,
2012-02-13,1252.00 ,
2012-02-14,1254.40 ,
2012-02-15,1262.40 ,
2012-02-16,1259.00 ,
2012-02-17,1266.60 ,
